"MUSICID","VIDEOID","STARTTIMECODE","ENDTIMECODE","STARTFRAMEINDEX","ENDFRAMEINDEX","SEQUENCE","ALBUM_PACKAGELANGUAGE","ALBUM_TITLEOFFICIAL","ALBUM_YEAR","ALBUM_GENRELEVEL1","ALBUM_GENRELEVEL2","ALBUM_GENRELEVEL3","ALBUM_ALBUMLABEL","ALBUM_TOTALINSET","ALBUM_DISCINSET","ALBUM_TRACKCOUNT","ALBUM_COVERARTURL","ALBUM_TRACK_TRACKGNID","ALBUM_TRACK_TRACKNUMBER","ALBUM_TRACK_TITLEOFFICIAL","CREATETIME","CREATEUSER","CREATEREQIP","MODIFYTIME","MODIFYUSER","DELETETIME","DELETEUSER","DELETEREQIP","DELFLAG","CHECKSTATUS","CHECKOUTSERVERID","ALBUM_CREDIT_NAMEOFFICIAL","ALBUM_CREDIT_ORIGINLEVEL1","ALBUM_CREDIT_ORIGINLEVEL2","ALBUM_CREDIT_ORIGINLEVEL3","ALBUM_CREDIT_ORIGINLEVEL4","ALBUM_CREDIT_ERALEVEL1","ALBUM_CREDIT_ERALEVEL2","ALBUM_CREDIT_ERALEVEL3","ALBUM_CREDIT_ARTISTTYPELEVEL1","ALBUM_CREDIT_ARTISTTYPELEVEL2","ISDUPLICATION","CHUBFILENAME","CHUBFILEPATH","SCENECHUBFILEPATH","SCENECHUBFILENAME","USELIMIT"
426535,84826,"01:47:27;00","01:47:33;23",154534,154701,921,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426536,84826,"01:47:34;00","01:47:40;23",154702,154869,922,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426537,84826,"01:47:41;00","01:47:47;23",154870,155037,923,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426538,84826,"01:47:48;00","01:47:54;23",155038,155205,924,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426539,84826,"01:47:55;00","01:48:01;23",155206,155371,925,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426540,84826,"01:48:02;00","01:48:08;23",155372,155539,926,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426541,84826,"01:48:09;00","01:48:15;23",155540,155707,927,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426542,84826,"01:48:16;00","01:48:22;23",155708,155875,928,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426543,84826,"01:48:23;00","01:48:29;23",155876,156043,929,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426544,84826,"01:48:30;00","01:48:36;23",156044,156211,930,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426545,84826,"01:48:37;00","01:48:43;23",156212,156379,931,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426546,84826,"01:48:44;00","01:48:50;23",156380,156547,932,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426547,84826,"01:48:51;00","01:48:57;23",156548,156715,933,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426548,84826,"01:48:58;00","01:49:04;23",156716,156881,934,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426549,84826,"01:49:05;00","01:49:11;23",156882,157049,935,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426550,84826,"01:49:12;00","01:49:18;23",157050,157217,936,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426551,84826,"01:49:19;00","01:49:25;23",157218,157385,937,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651811-3930181ECDEF2B859C9466579A233554",21,"I Thought I'D Killed You",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426552,84826,"01:49:26;00","01:49:32;23",157386,157553,938,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426553,84826,"01:49:33;00","01:49:39;23",157554,157721,939,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426554,84826,"01:49:40;00","01:49:46;23",157722,157889,940,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426555,84826,"01:49:47;00","01:49:53;23",157890,158057,941,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426556,84826,"01:49:54;00","01:50:00;23",158058,158225,942,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426557,84826,"01:50:01;00","01:50:07;23",158226,158393,943,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426558,84826,"01:50:08;00","01:50:14;23",158394,158561,944,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426559,84826,"01:50:15;00","01:50:21;23",158562,158729,945,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426560,84826,"01:50:22;00","01:50:28;23",158730,158897,946,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426561,84826,"01:50:29;00","01:50:35;23",158898,159065,947,"","",0,"","","","",0,0,0,"","",0,"",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426562,84826,"01:50:36;00","01:50:42;23",159066,159233,948,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651820-619665392456C9CBB87F96E63A58EFD5",30,"I Promised My Friends",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426564,84826,"01:50:50;00","01:50:56;23",159402,159569,950,"영어","A Night At The Opera",1975,"팝/록","서부 록","앨범 지향적 록","EMI",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6AC0/EC8C/735A/61A3_large_front.jpg?cid=285322488","7294296-A2DBB39262A11FAEEB970E3293B32562",11,"Bohemian Rhapsody",20190621154552,1,"",20190621154552,1,0,0,"",0,0,0,"Queen","서유럽","연합 왕국, 영국","영국","런던","1970년대","1970년대","1970년대","남성","남성 그룹",,"","","","",
426565,84826,"01:50:57;00","01:51:03;23",159570,159735,951,"영어","A Night At The Opera",1975,"팝/록","서부 록","앨범 지향적 록","EMI",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6AC0/EC8C/735A/61A3_large_front.jpg?cid=285322488","7294296-A2DBB39262A11FAEEB970E3293B32562",11,"Bohemian Rhapsody",20190621154552,1,"",20190621154553,1,0,0,"",0,0,0,"Queen","서유럽","연합 왕국, 영국","영국","런던","1970년대","1970년대","1970년대","남성","남성 그룹",,"","","","",
426566,84826,"01:51:04;00","01:51:10;23",159736,159903,952,"영어","A Night At The Opera",1975,"팝/록","서부 록","앨범 지향적 록","EMI",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6AC0/EC8C/735A/61A3_large_front.jpg?cid=285322488","7294296-A2DBB39262A11FAEEB970E3293B32562",11,"Bohemian Rhapsody",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Queen","서유럽","연합 왕국, 영국","영국","런던","1970년대","1970년대","1970년대","남성","남성 그룹",,"","","","",
426567,84826,"01:51:11;00","01:51:17;23",159904,160071,953,"영어","A Night At The Opera",1975,"팝/록","서부 록","앨범 지향적 록","EMI",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6AC0/EC8C/735A/61A3_large_front.jpg?cid=285322488","7294296-A2DBB39262A11FAEEB970E3293B32562",11,"Bohemian Rhapsody",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Queen","서유럽","연합 왕국, 영국","영국","런던","1970년대","1970년대","1970년대","남성","남성 그룹",,"","","","",
426568,84826,"01:51:18;00","01:51:24;23",160072,160239,954,"영어","A Night At The Opera",1975,"팝/록","서부 록","앨범 지향적 록","EMI",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6AC0/EC8C/735A/61A3_large_front.jpg?cid=285322488","7294296-A2DBB39262A11FAEEB970E3293B32562",11,"Bohemian Rhapsody",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Queen","서유럽","연합 왕국, 영국","영국","런던","1970년대","1970년대","1970년대","남성","남성 그룹",,"","","","",
426569,84826,"01:51:25;00","01:51:31;23",160240,160407,955,"영어","A Night At The Opera",1975,"팝/록","서부 록","앨범 지향적 록","EMI",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6AC0/EC8C/735A/61A3_large_front.jpg?cid=285322488","7294296-A2DBB39262A11FAEEB970E3293B32562",11,"Bohemian Rhapsody",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Queen","서유럽","연합 왕국, 영국","영국","런던","1970년대","1970년대","1970년대","남성","남성 그룹",,"","","","",
426570,84826,"01:51:32;00","01:51:38;23",160408,160575,956,"영어","A Night At The Opera",1975,"팝/록","서부 록","앨범 지향적 록","EMI",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6AC0/EC8C/735A/61A3_large_front.jpg?cid=285322488","7294296-A2DBB39262A11FAEEB970E3293B32562",11,"Bohemian Rhapsody",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Queen","서유럽","연합 왕국, 영국","영국","런던","1970년대","1970년대","1970년대","남성","남성 그룹",,"","","","",
426571,84826,"01:51:39;00","01:51:45;23",160576,160743,957,"영어","A Night At The Opera",1975,"팝/록","서부 록","앨범 지향적 록","EMI",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6AC0/EC8C/735A/61A3_large_front.jpg?cid=285322488","7294296-A2DBB39262A11FAEEB970E3293B32562",11,"Bohemian Rhapsody",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Queen","서유럽","연합 왕국, 영국","영국","런던","1970년대","1970년대","1970년대","남성","남성 그룹",,"","","","",
426572,84826,"01:51:46;00","01:51:52;23",160744,160911,958,"","",0,"","","","",0,0,0,"","",0,"",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426573,84826,"01:51:53;00","01:51:59;21",160912,161077,959,"","",0,"","","","",0,0,0,"","",0,"",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426574,84826,"01:51:59;22","01:52:06;23",161078,161245,960,"","",0,"","","","",0,0,0,"","",0,"",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426575,84826,"01:52:07;00","01:52:13;23",161246,161413,961,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651820-619665392456C9CBB87F96E63A58EFD5",30,"I Promised My Friends",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426576,84826,"01:52:14;00","01:52:20;23",161414,161581,962,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651820-619665392456C9CBB87F96E63A58EFD5",30,"I Promised My Friends",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426577,84826,"01:52:21;00","01:52:27;23",161582,161749,963,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651820-619665392456C9CBB87F96E63A58EFD5",30,"I Promised My Friends",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426578,84826,"01:52:28;00","01:52:34;23",161750,161917,964,"영어","Heathens [Single]",2016,"팝/록","서부 인디 록","인디 팝","Atlantic Records",1,1,1,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/05D2/BEDA/AD39/187A_large_front.jpg?cid=285322488","640488914-2175C89DF52F464CDA0CA8A7216BF2DC",1,"Heathens",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Twenty One Pilots","북아메리카","미국","오하이오","콜럼버스, 오하이오","2010년대","2010년대","2010년대","남성","남성 듀오",,"","","","",
426579,84826,"01:52:35;00","01:52:41;23",161918,162085,965,"영어","Heathens [Single]",2016,"팝/록","서부 인디 록","인디 팝","Atlantic Records",1,1,1,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/05D2/BEDA/AD39/187A_large_front.jpg?cid=285322488","640488914-2175C89DF52F464CDA0CA8A7216BF2DC",1,"Heathens",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Twenty One Pilots","북아메리카","미국","오하이오","콜럼버스, 오하이오","2010년대","2010년대","2010년대","남성","남성 듀오",,"","","","",
426580,84826,"01:52:42;00","01:52:48;23",162086,162253,966,"","",0,"","","","",0,0,0,"","",0,"",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426581,84826,"01:52:49;00","01:52:55;23",162254,162421,967,"영어","Heathens [Single]",2016,"팝/록","서부 인디 록","인디 팝","Atlantic Records",1,1,1,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/05D2/BEDA/AD39/187A_large_front.jpg?cid=285322488","640488914-2175C89DF52F464CDA0CA8A7216BF2DC",1,"Heathens",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Twenty One Pilots","북아메리카","미국","오하이오","콜럼버스, 오하이오","2010년대","2010년대","2010년대","남성","남성 듀오",,"","","","",
426582,84826,"01:52:56;00","01:53:02;23",162422,162587,968,"영어","Heathens [Single]",2016,"팝/록","서부 인디 록","인디 팝","Atlantic Records",1,1,1,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/05D2/BEDA/AD39/187A_large_front.jpg?cid=285322488","640488914-2175C89DF52F464CDA0CA8A7216BF2DC",1,"Heathens",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Twenty One Pilots","북아메리카","미국","오하이오","콜럼버스, 오하이오","2010년대","2010년대","2010년대","남성","남성 듀오",,"","","","",
426583,84826,"01:53:03;00","01:53:09;23",162588,162755,969,"영어","Heathens [Single]",2016,"팝/록","서부 인디 록","인디 팝","Atlantic Records",1,1,1,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/05D2/BEDA/AD39/187A_large_front.jpg?cid=285322488","640488914-2175C89DF52F464CDA0CA8A7216BF2DC",1,"Heathens",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Twenty One Pilots","북아메리카","미국","오하이오","콜럼버스, 오하이오","2010년대","2010년대","2010년대","남성","남성 듀오",,"","","","",
426584,84826,"01:53:10;00","01:53:16;23",162756,162923,970,"영어","Heathens [Single]",2016,"팝/록","서부 인디 록","인디 팝","Atlantic Records",1,1,1,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/05D2/BEDA/AD39/187A_large_front.jpg?cid=285322488","640488914-2175C89DF52F464CDA0CA8A7216BF2DC",1,"Heathens",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Twenty One Pilots","북아메리카","미국","오하이오","콜럼버스, 오하이오","2010년대","2010년대","2010년대","남성","남성 듀오",,"","","","",
426585,84826,"01:53:17;00","01:53:23;23",162924,163091,971,"영어","Heathens [Single]",2016,"팝/록","서부 인디 록","인디 팝","Atlantic Records",1,1,1,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/05D2/BEDA/AD39/187A_large_front.jpg?cid=285322488","640488914-2175C89DF52F464CDA0CA8A7216BF2DC",1,"Heathens",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Twenty One Pilots","북아메리카","미국","오하이오","콜럼버스, 오하이오","2010년대","2010년대","2010년대","남성","남성 듀오",,"","","","",
426586,84826,"01:53:24;00","01:53:30;23",163092,163259,972,"영어","Heathens [Single]",2016,"팝/록","서부 인디 록","인디 팝","Atlantic Records",1,1,1,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/05D2/BEDA/AD39/187A_large_front.jpg?cid=285322488","640488914-2175C89DF52F464CDA0CA8A7216BF2DC",1,"Heathens",20190621154553,1,"",20190621154553,1,0,0,"",0,0,0,"Twenty One Pilots","북아메리카","미국","오하이오","콜럼버스, 오하이오","2010년대","2010년대","2010년대","남성","남성 듀오",,"","","","",
